name,address,google_map,route_proximity
Stockton Wood Community Primary School,,"https://www.google.com/maps/@53.34341366705,-2.8540515183949458,16z",11222.24385
Barnacre Road Primary School,"Barnacre Road, Preston, PR3 2PD","https://www.google.com/maps/@53.83489952921846,-2.6096558490948816,16z",11225.91863
Blackbrook St Mary's RC Primary School,,"https://www.google.com/maps/@53.465005960912215,-2.7057495526809765,16z",11226.12006
Crowmarsh Gifford Primary School,"Old Reading Road, OX10 8EN","https://www.google.com/maps/@51.5967676731763,-1.1107511776094774,16z",11229.53698
South Petherton Church of England Infants School,"Hele Lane, South Petherton, TA13 5DY","https://www.google.com/maps/@50.948177040453814,-2.808739436598838,16z",11229.96189
Toynton-All-Saints Primary School,"Main Road, PE23 5AQ","https://www.google.com/maps/@53.15058055049787,0.08221096170369493,16z",11230.97011
Rhyd-y-Fro Primary School,,"https://www.google.com/maps/@51.733759617638874,-3.862470093604306,16z",11232.2275
Ramnoth County Junior School,,"https://www.google.com/maps/@52.660128406163125,0.16736081757939636,16z",11237.50748
Kingston St Mary Church of England Primary School,"Greenway, Taunton, TA2 8JH","https://www.google.com/maps/@51.06021524591704,-3.1181871904154286,16z",11237.71551
The Tynings School,"Eastleigh Close, BS16 4SG","https://www.google.com/maps/@51.477635047980556,-2.4973628606220792,16z",11240.19553
Orchard Park High School,"2 Orchard Way, Croydon, CR0 7NJ","https://www.google.com/maps/@51.3845549561049,-0.03828609586140794,16z",11241.11284
Marsh Green Primary School,"Kitt Green Road, Wigan, WN5 0EF","https://www.google.com/maps/@53.548558761024836,-2.6690437122366064,16z",11256.8281
Our Lady of Compassion Catholic Primary School,,"https://www.google.com/maps/@53.55678932209034,-3.050370831247276,16z",11257.27719
Kingsdown Secondary School,"112 Orchard Road, South Croydon, CR2 9LQ","https://www.google.com/maps/@51.324523407427215,-0.06456599930311945,16z",11257.38851
St Mary's Catholic Infant School,"Bedford Park, Croydon, CR0 2AQ","https://www.google.com/maps/@51.37581254570763,-0.10139551385218559,16z",11257.58655
Cambian Wisbech School,"32 Somers Road, Wisbech, PE13 1JF","https://www.google.com/maps/@52.66460697576654,0.1563763927271954,16z",11258.06407
Chalfont St Giles Junior School,"Parsonage Road, HP8 4JW","https://www.google.com/maps/@51.62869790758985,-0.5736724821020067,16z",11259.82636
Neatishead Church of England Primary School,NR12 8XN,"https://www.google.com/maps/@52.72837089856623,1.4639505657789331,16z",11260.57241
"St John's Church of England First School, Wimborne","St John's Hill, Wimborne, BH21 1BX","https://www.google.com/maps/@50.7986137642727,-1.9785265882122232,16z",11262.38609
Meridian Angel Primary School,,"https://www.google.com/maps/@51.61146363817192,-0.05198997779565928,16z",11265.99626
Burstwick Community Primary School,"Burstwick Community Primary School, Main Street, Hull, HU12 9EA","https://www.google.com/maps/@53.73381625806712,-0.13701240763622186,16z",11268.2876
Oxhill Nursery School,"Shieldrow Lane, Stanley, DH9 7LR","https://www.google.com/maps/@54.86639211183155,-1.710820423437046,16z",11268.93434
Send Church of England First School,"Send Church of England First School, Send Barns Lane, Send, GU23 7BS","https://www.google.com/maps/@51.285832815823916,-0.5240258632826099,16z",11269.73761
Edward Francis Primary School,"Uplands Park Road, SS6 8AJ","https://www.google.com/maps/@51.59177046350044,0.6117441053012429,16z",11276.56587
Sandfield Natural Play Centre,,"https://www.google.com/maps/@53.408656928388126,-2.788915452894072,16z",11276.85513
Vaughan Primary School,"Vaughan Road, Harrow, HA1 4EL","https://www.google.com/maps/@51.58047665188849,-0.35434697346844385,16z",11280.97507
Lambourne Primary School,"36 Hoe Lane, Abridge, RM4 1AU","https://www.google.com/maps/@51.647748987682604,0.11639609097188168,16z",11287.03165
Ashingdon Primary Academy,"Fambridge Road, Rochford, SS4 3LN","https://www.google.com/maps/@51.61500806633712,0.6832391902538917,16z",11287.16083
UNKNOWN,,"https://www.google.com/maps/@54.86294590496443,-1.6992810055548828,16z",11288.94741
Midfield Primary School,,"https://www.google.com/maps/@51.40999691823138,0.10315965631661257,16z",11289.07345
St Aidens,,"https://www.google.com/maps/@53.521661204484374,-2.668133144121633,16z",11292.44099
St. Cedd's Primary School,,"https://www.google.com/maps/@51.72439522504826,0.9017165623994897,16z",11293.21958
Manorside Primary School,"171 Squires Lane, London, N3 2AA","https://www.google.com/maps/@51.60087361951083,-0.18113635141770262,16z",11294.45653
The Village School,,"https://www.google.com/maps/@51.58911144141287,-0.2648244119462687,16z",11301.40573
Halewood College,,"https://www.google.com/maps/@53.36151014761974,-2.8397492872543624,16z",11302.43323
Corringham Primary School,,"https://www.google.com/maps/@51.525209236122194,0.46638141992310683,16z",11304.36937
Little Snoring Community Primary Academy,,"https://www.google.com/maps/@52.85367560641915,0.9071158469663049,16z",11305.36927
West Rainton Primary School,"School Avenue, Houghton-Le-Spring, DH4 6RN","https://www.google.com/maps/@54.81233286654735,-1.5094717855594266,16z",11309.49884
Llansannor C.I.W. Primary School,"Llansannor, Ystradowen, CF71 7SZ","https://www.google.com/maps/@51.50244464162247,-3.440157029094332,16z",11314.12049
Ysgol Gyfun Emlyn,"Emlyn Secondary School, Rhodfa Penlan Terrace, Newcastle Emlyn, SA38 9LN","https://www.google.com/maps/@52.034462740452646,-4.470380439272361,16z",11318.57535
Plas-y-Felin Primary School,,"https://www.google.com/maps/@51.58295346741396,-3.221619596023116,16z",11318.71017
St Bede's CofE Aided Junior School,"Bush Lane, Woking, GU23 7HP","https://www.google.com/maps/@51.286398213983034,-0.5287026833419041,16z",11321.48727
Davidson Primary Academy,"Davidson Primary Academy, Dartnell Road, Croydon, CR0 6JA","https://www.google.com/maps/@51.38541198757031,-0.08016796506427641,16z",11321.75295
Ysgol Bro Cernyw,"Abergele, LL22 8PP","https://www.google.com/maps/@53.19050005767996,-3.6851509755518537,16z",11323.35628
Cummertrees Primary School,DG12 5PD,"https://www.google.com/maps/@54.986626798852235,-3.3281865227385676,16z",11325.20018
St Teresa's Catholic Infant and Nursery School,"Everton Road, Southport, PR8 4BT","https://www.google.com/maps/@53.633911560046116,-3.007265337626592,16z",11325.28996
Jotmans Hall Primary School,"High Road, Benfleet, SS7 5RG","https://www.google.com/maps/@51.56150484771644,0.548906848569663,16z",11325.76072
St John and St James CofE Primary School,,"https://www.google.com/maps/@51.611176369332675,-0.06671398531040926,16z",11329.23072
UNKNOWN,,"https://www.google.com/maps/@51.59122285930971,-0.23165717500080021,16z",11330.74497
Tottenhall Infant School,"Tottenhall Road, London, N13 6HX","https://www.google.com/maps/@51.61084068241715,-0.10611757329407218,16z",11331.47569
St Michael at Bowes CofE Junior School,,"https://www.google.com/maps/@51.61087322819857,-0.10506753571159635,16z",11336.28918
Cressey College,"Coombe Road, Croydon, CR0 5SP","https://www.google.com/maps/@51.36747765969596,-0.09149091760966045,16z",11338.04773
South Stanley Infant & Nursery School,"Tyne Road, Stanley, DH9 6PZ","https://www.google.com/maps/@54.87191001557567,-1.6974095513996805,16z",11339.3042
Taunton Deane Partnership College,"Northfields Education Centre, Northfields, Taunton, TA1 5DR","https://www.google.com/maps/@50.95910470986068,-3.1396226020290907,16z",11339.72318
Norbury School,,"https://www.google.com/maps/@51.58372241013063,-0.33993355307365963,16z",11340.85471
Saint Bernadette's Catholic Primary School,,"https://www.google.com/maps/@51.588943999154885,-0.2900989663032445,16z",11344.86991
Colden Common Primary School,"Upper Moors Road, Eastleigh, SO50 6HW","https://www.google.com/maps/@50.995914916236444,-1.3180705178680434,16z",11344.98033
Peacehaven Infant School,,"https://www.google.com/maps/@32.875508960484076,-7.230397425305919,16z",11346.75189
Lewes New School,,"https://www.google.com/maps/@50.876436756692016,0.00860887707263756,16z",11353.58419
Seal Primary Academy,"East Street, Chichester, PO20 0BN","https://www.google.com/maps/@50.732028144489604,-0.787370270858881,16z",11353.96062
Bedwas Junior School,,"https://www.google.com/maps/@51.590679855121664,-3.1984028584297426,16z",11359.60763
UNKNOWN,,"https://www.google.com/maps/@51.30006615744852,-0.5739277008043117,16z",11359.92489
Upton-by-Chester High School,"Long Lane, Chester, CH2 1NN","https://www.google.com/maps/@53.21504475525345,-2.8712225551078103,16z",11360.98416
West Lea School,,"https://www.google.com/maps/@51.612162922101454,-0.053730964611430544,16z",11361.75347
Hawkedon Primary School,,"https://www.google.com/maps/@51.429567649839285,-0.9041207009990057,16z",11369.97225
Ysgol Trefnant,"Denbigh, LL16 5UF","https://www.google.com/maps/@53.223887863903805,-3.4233040192322326,16z",11370.15878
Ryefield Primary School,"Ryefield Avenue, Uxbridge, UB10 9DE","https://www.google.com/maps/@51.560145386580665,-0.4179724351241001,16z",11375.31956
Hall Grove School,,"https://www.google.com/maps/@51.370077723529675,-0.6793149390871508,16z",11375.60607
Roe Green Junior and Infant Schools,,"https://www.google.com/maps/@51.58972123306696,-0.2727521631355265,16z",11377.07899
Radnage C of E Primary School,"City Road, High Wycombe, HP14 4DW","https://www.google.com/maps/@51.663766510133655,-0.864136876690451,16z",11377.67194
Daiglen School,,"https://www.google.com/maps/@51.626845810409755,0.03741032576100973,16z",11380.42335
St Cuthbert's RC Primary School,"Ropery Lane, Chester-Le-Street, DH3 3PH","https://www.google.com/maps/@54.85178064132944,-1.5691367631123747,16z",11382.22429
Meridian Community Primary School,,"https://www.google.com/maps/@50.803774358446105,0.005526398221754942,16z",11386.23345
UNKNOWN,,"https://www.google.com/maps/@51.341446230000656,-0.6331302542829259,16z",11387.71426
St. Martin at Shouldham CofE Primary Academy,,"https://www.google.com/maps/@52.651617958872336,0.4765178543820647,16z",11390.59495
Castle Court Preparatory School,"Knoll Lane, BH21 3RF","https://www.google.com/maps/@50.775125609395374,-2.03278599988949,16z",11391.50599
Our Lady Of Lourdes R C Primary School,,"https://www.google.com/maps/@51.60317247697062,-0.17616839437869322,16z",11395.88878
Bullion Lane Primary School,"Bullion Lane, Chester-Le-Street, DH2 2DP","https://www.google.com/maps/@54.85270097080955,-1.5834456876117096,16z",11395.91659
Abbey Village Primary School,"Bolton Road, Chorley, PR6 8DD","https://www.google.com/maps/@53.69765268971636,-2.5441834324310113,16z",11395.9324
St Mary's and St John's CofE School (Middle School),"Sunningfields Road, NW4 4QR","https://www.google.com/maps/@51.59142975049576,-0.22599632863916339,16z",11401.63165
Braeside School,,"https://www.google.com/maps/@51.62682025310993,0.03634576967643846,16z",11402.21784
Scott Broadwood CofE Infant School,"The Street, RH5 5JX","https://www.google.com/maps/@51.15643494343152,-0.3186346810358983,16z",11402.77096
Meonstoke Church of England Infant School,"Chapel Road, Meonstoke, SO32 3NJ","https://www.google.com/maps/@48.866063349823136,13.425997188367003,16z",11412.4268
Colne Community School and College,"Church Road, Brightlingsea, CO7 0QL","https://www.google.com/maps/@51.82083590173136,1.0218467122013721,16z",11413.13478
Regent College,"Sai House, Harrow, HA2 7JP","https://www.google.com/maps/@51.57701786413697,-0.36869841729432257,16z",11417.77398
Spalding Grammar School,"Priory Road, Spalding, PE11 2XH","https://www.google.com/maps/@52.78660037120033,-0.14659580000736674,16z",11419.34003
Croeserw Primary School,SA13 3PL,"https://www.google.com/maps/@51.64539358895522,-3.6355714217722346,16z",11419.96277
Cassop Primary School,"Durham, DH6 4RA","https://www.google.com/maps/@54.73379982047349,-1.4751512071030541,16z",11421.33583
Kingsbury High School,,"https://www.google.com/maps/@51.589580854459754,-0.2753508233094534,16z",11425.62355
St Helen's College,"Parkway, Uxbridge, UB10 9JX","https://www.google.com/maps/@51.545241592459284,-0.4509292771808342,16z",11425.83798
The Forest School,,"https://www.google.com/maps/@51.43187113178998,-0.8785581277946578,16z",11428.27434
Meadowgate School,,"https://www.google.com/maps/@52.65724979902822,0.17665769556163408,16z",11433.75072
Hendon Preparatory School,"20 Tenterden Grove, London, NW4 1TD","https://www.google.com/maps/@51.591046006171034,-0.2170284480730717,16z",11434.86444
Octavia Ap Academy,"Coalwharf Road, Wisbech, PE13 2FP","https://www.google.com/maps/@52.66241507352401,0.1561115318719753,16z",11436.32634
UNKNOWN,,"https://www.google.com/maps/@51.43424081777583,-0.869926412100653,16z",11436.44508
Corringham Primary School,,"https://www.google.com/maps/@51.52363022370979,0.4666827007902216,16z",11438.15492
South Petherton Junior School,"Hayes End, South Petherton, TA13 5AG","https://www.google.com/maps/@50.94514635399244,-2.8039276012209298,16z",11441.37233
Brompton and Sawdon Community Primary School,"Cayley Lane, Brompton by Sawdon, YO13 9DL","https://www.google.com/maps/@54.226550706563636,-0.5525649358007624,16z",11443.10035
Alpha Preparatory School,"21 Hindes Road, Harrow, HA1 1SH","https://www.google.com/maps/@51.58532511218629,-0.33497896871283717,16z",11443.98455
Ayscoughfee Hall School,"Welland Hall, 38 London Road, Spalding, PE11 2TE","https://www.google.com/maps/@52.782227666764484,-0.15272995102584455,16z",11444.02261
St Mary's and St John's CofE School (Upper School),"Downage, London, NW4 1AB","https://www.google.com/maps/@51.59217863614425,-0.2231123945373812,16z",11447.59013
Southwell Primary School,,"https://www.google.com/maps/@50.53216347781738,-2.4492400712836395,16z",11450.0306
Newker Primary School,"Waldridge Road, Chester-Le-Street, DH2 3AA","https://www.google.com/maps/@54.851992041430286,-1.5805679227604932,16z",11451.90509
Wilbury Primary School,,"https://www.google.com/maps/@51.611818624199984,-0.0831975336694456,16z",11453.25572
The FitzWimarc School,"Hockley Road, SS6 8EB","https://www.google.com/maps/@51.5899908579497,0.6137576299823929,16z",11455.39335
Carmel Christian School,"817A Bath Road, BS4 5NL","https://www.google.com/maps/@51.43048990406654,-2.540477999994731,16z",11461.93372
Loyola School,,"https://www.google.com/maps/@51.62771606610127,0.03589639719411942,16z",11466.29784
Oak Farm Schools,,"https://www.google.com/maps/@51.54280546593994,-0.4476684457553499,16z",11472.68616
Blenheim Park Academy,"Lancaster Road, NR21 7PX","https://www.google.com/maps/@52.856122020115826,0.732347978577896,16z",11473.23068
Plantation Primary School,,"https://www.google.com/maps/@53.3655752179767,-2.8323678839801114,16z",11476.09125
Kemnal Technology College,"Sevenoaks Way, Sidcup, DA14 5AA","https://www.google.com/maps/@51.41173024651736,0.11014350447073491,16z",11478.01491
The Appleton School,"Croft Road, Benfleet, SS7 5RN","https://www.google.com/maps/@51.56254718177015,0.5551747036293162,16z",11481.30476
St David's College,"Justin Hall, West Wickham, BR4 0QS","https://www.google.com/maps/@51.38276903134839,-0.02006320323794251,16z",11484.12535
Raynham Primary School,,"https://www.google.com/maps/@51.613130528746865,-0.06083042891959395,16z",11485.29875
Range High School,,"https://www.google.com/maps/@53.54401843071696,-3.0820690153654473,16z",11487.49612
St Michael's Easthampstead Church of England Voluntary Aided Primary School,,"https://www.google.com/maps/@51.40263607180294,-0.758148889989709,16z",11494.04185
UNKNOWN,,"https://www.google.com/maps/@51.24105764843112,0.0004954686272443271,16z",11497.43011
Hareside Primary School,,"https://www.google.com/maps/@55.080495262917765,-1.5901576755169426,16z",11498.20204
Burton Pidsea Primary School,"Burton Pidsea Primary School, Church Street, Beverley, HU12 9AU","https://www.google.com/maps/@53.76246144816241,-0.10128273424704674,16z",11498.28376
Nafferton Primary School,"Westgate, Nafferton, YO25 4LJ","https://www.google.com/maps/@54.01587002611664,-0.3926281923936076,16z",11499.30926
